"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z"
1430, 5.767912225614665e-01, 3.040705017246708e+00, 2.048680159177114e-01, -2.611528210894854e-01, 4.138227734879497e-01, -2.485407904994647e-01, 1.699446788236055e-01
1431, 4.680873433631730e-01, 4.394743828674082e+00, 4.948390616973588e-02, -3.143983563997515e-01, 4.123837848448212e-01, -1.253678656463225e-01, 2.317690204838247e-03
1432, 6.435173581044533e-01, 2.317229609402535e-01, -2.302648678901369e-02, -5.399484917003997e-02, 4.535635174916633e-01, 8.638728209155733e-02, -1.016614983687453e-03
1433, 7.206621184222923e-01, 1.287607662348302e+00, 1.563915414487763e-01, 4.921719439135223e-03, 2.305148492843660e-01, 2.749769617286929e-01, 3.386670879117592e-01
1434, 6.806137258340833e-01, 3.223988599089364e+00, 1.967759724099784e-01, -2.719187119514905e-01, 6.765171642116400e-01, 5.052054220243835e-02, 2.358984413503672e-01
1435, 8.321328958893237e-01, 1.547239451809844e+00, 1.364435257932383e-01, -2.733850865089953e-01, 6.413824783216423e-01, 8.016207826949573e-02, 1.289337360744829e-01
1436, 9.291110396157654e-01, 5.266736110363107e+00, 7.496841693186655e-02, 3.247956785418631e-02, 3.908053865028998e-01, 5.402281597601527e-02, -2.192403770822454e-02
1437, 1.014093281798050e+00, 4.950266645910202e+00, 6.207477245816480e-02, 1.204363069703835e-01, 3.437146035092367e-01, 1.631507594436384e-02, -2.465073068654301e-02
1438, 4.896943262463044e-01, 7.034621733711562e+00, 1.422480580308009e-01, -4.787328313556014e-02, 2.229227780475631e-01, -2.857505008008238e-01, 2.478923136541050e-01
1439, 6.339369178546447e-01, 6.901323857239387e+00, 2.919504141392232e-01, -4.284559997056074e-01, 6.699938324673218e-01, -9.053204427970347e-02, 3.566932288494896e-02
1440, 6.239371519353178e-01, 6.811396138656076e+00, 2.908576735243981e-01, -2.196059833284343e-01, 4.491970123397815e-01, -2.176323516218681e-01, 4.560234052724880e-01
1441, 4.146202420746276e-01, 7.159747067078973e+00, 1.461881741169694e-01, 1.270232342047095e-01, 2.982233517429274e-01, -1.315601476015478e-01, -3.067586474185233e-01
1442, 5.698911092636487e-01, 7.098010835662798e+00, 1.444058733308228e-01, -2.737126339106495e-01, 3.650773500830284e-01, -1.687474933152635e-01, -8.311713930340621e-03
1443, 7.597809534839198e-01, 4.802045079450297e+00, 2.134759267728012e-01, -2.642365547912168e-01, 6.611322648634977e-01, 9.779102840241348e-03, -1.493395521327065e-01
1444, 1.090816896264535e+00, 4.807571190807629e+00, 1.022546518485171e-01, 3.752457364757062e-02, 4.342062519759725e-01, 2.871973725144806e-02, -1.607682565731662e-01
1445, 4.697422376417330e-01, 4.694939173007963e+00, 2.401710219952251e-01, -4.479488472625889e-01, 7.275049645193161e-01, -5.970591688188044e-05, -1.952500116576555e-02
1446, 4.897510772688712e-01, 4.912996701740052e+00, 2.464786623424889e-01, -3.641627313233380e-01, 7.403755397667817e-01, 2.876189182004877e-02, 1.198929091647961e-01
1447, 3.672109197038285e-01, 7.302417213866256e+00, 3.162162379545104e-01, -1.400961791549432e-01, 6.226009698238071e-01, -1.956921681547050e-01, 4.620580765233940e-01
1448, 5.425219763633589e-01, 7.114605090247170e+00, 3.081593088827330e-01, -4.008613817094360e-01, 5.581885649171976e-01, -1.610237819413766e-01, 2.692772052005489e-01
1449, 7.153156267028801e-01, 5.140433298201616e+00, 2.310337928923225e-01, -3.252403459706806e-01, 6.079317138537185e-01, 7.498454880948184e-02, -1.208240931026925e-01
1450, 5.668614209807588e-01, 6.873261059036008e+00, 1.364082242442749e-01, -1.390450375446131e-01, 4.107392753833599e-01, -9.060821624193961e-02, -1.944042794246703e-01
1451, 7.342038255621517e-01, 5.578936993943061e+00, 8.878211507238587e-02, -7.148043915289695e-02, 4.155809762191549e-01, 1.371731118173640e-01, -1.052564612556978e-01
1452, 6.927051024149120e-01, 5.426538663781313e+00, 8.390046805644234e-02, -1.646169536368044e-01, 4.224232189256026e-01, 9.980680533039460e-02, -1.187347114555123e-03
1453, 8.962039260330168e-01, 5.669523684398690e+00, 8.970973863031859e-02, -8.293670686399210e-02, 3.717101298658017e-01, 1.270024432113523e-01, -3.843999116841109e-02
1454, 9.882656958578449e-01, 7.255309273498229e+00, 1.429775029097891e-01, 1.591985194397418e-01, 3.884583397800633e-01, -9.267223745745008e-02, -3.539896283809864e-02
1455, 9.938393609931298e-01, 6.974126523161675e+00, 1.330453965908144e-01, 1.560609302264568e-01, 3.643580673226083e-01, -8.752250458889999e-02, -3.207646676912826e-02
1456, 1.061104730799874e+00, 4.708158286136271e+00, 5.183585301696923e-02, 1.613439751266709e-01, 4.145727593540977e-01, -2.001624963198073e-02, -3.717052506575443e-02
1457, 8.218183642333435e-01, 4.740997044015755e+00, 5.780874452697273e-02, -3.696883754781241e-02, 4.123754684149860e-01, -2.039580574569981e-03, -6.307177647564137e-03
1458, 9.911672843630810e-01, 5.326584400944787e+00, 1.529410870929621e-01, -6.740856180428886e-02, 4.278172586237174e-01, 7.377520591096823e-02, -1.505016641680511e-01
1459, 9.600785779070511e-01, 5.052462395379705e+00, 1.592691195440436e-01, -8.881091468674686e-02, 4.750127717531083e-01, 4.297293719080962e-02, -1.618616711289236e-01
1460, 3.018773720324441e-01, 4.745149506404221e+00, 2.305092705284859e-01, -2.910384857710573e-01, 6.068275732520840e-01, 4.311796494372554e-02, 3.393646846526798e-01
1461, 3.165827338627513e-01, 5.006239151932472e+00, 6.696508729417300e-02, -7.490583211889951e-02, 2.425799156481086e-02, 1.423710563203159e-01, 6.049597572284873e-02
1462, 9.476398830819956e-01, 6.260431384597722e+00, 1.900133051848090e-01, -4.235873704779291e-01, 1.760861727238756e-01, -7.006688255848700e-02, -6.823686643620867e-02
1463, 9.759752326429336e-01, 5.958144772158425e+00, 1.723656392319152e-01, -2.015632163127142e-01, 3.751194664160966e-01, 6.184268699807993e-02, -1.211695305244564e-01
1464, 7.175109992793223e-01, 5.613028059652070e+00, 2.432412364074112e-01, -1.127890453908587e-01, 4.940234002016610e-01, 2.754019816130813e-01, 3.933805850394748e-01
1465, 7.496734118838404e-01, 4.980396372231485e+00, 6.733798334980347e-02, -1.174199546910470e-01, 3.176061134321355e-01, 1.601224849746894e-02, -3.336207240836463e-03
1466, 6.388695566709567e-01, 5.175248860809563e+00, 7.547738535301707e-02, -1.288853286689823e-01, 3.771556416382059e-01, 9.252932840153995e-02, 4.214875506922337e-04
1467, 7.902912553489211e-01, 7.169660522184307e+00, 1.443862131992339e-01, -1.542325401668575e-02, 4.079271588482022e-01, -1.030555297207613e-01, -1.076955748967336e-02
1468, 8.613593518547311e-01, 5.698492936177024e+00, 2.089398702353877e-01, -4.560700583036860e-01, 3.861150000449414e-01, 1.133899800389049e-01, -1.246735856576301e-01
1469, 1.016062656274244e+00, 5.629010648596285e+00, 1.493913035152210e-01, -2.005225953428247e-01, 2.878083791562724e-01, 1.183383062945521e-01, -1.055711345678790e-01
1470, 7.110438047547960e-01, 5.760867608496130e+00, 9.554773962993099e-02, 1.218210701465807e-01, 3.360915947431664e-01, 3.241267418118823e-02, -2.792876447950962e-01
1471, 7.497621062869002e-01, 6.899673109816110e+00, 1.353871058374729e-01, -3.423001595929032e-02, 4.307441849676465e-01, -9.389458452625307e-02, -9.951165208401164e-03
1472, 5.057703135735908e-01, 7.250443637169471e+00, 3.145699849149816e-01, -5.165111917825804e-01, 7.325082044768603e-01, -6.938057866951040e-02, -4.821332035061368e-02
1473, 6.416223692596559e-01, 7.320559885369738e+00, 3.022841367270176e-01, -4.161787676629955e-01, 5.888767615010252e-01, -5.097531112066948e-02, -1.092116841830773e-01
1474, 6.169612716719945e-01, 4.781995120971906e+00, 6.161391233956320e-02, -1.457677813678585e-01, 3.220029151078722e-01, 1.720189500526422e-02, -5.582639760108628e-04
1475, 4.732172533823703e-01, 5.125842909685698e+00, 2.530073036864588e-01, -3.885687567288759e-01, 6.533701352380343e-01, 7.976512729345742e-02, 1.550172085030521e-01
1476, 5.766713922393467e-01, 5.296217427545285e+00, 2.532724470140192e-01, -5.953087422058666e-01, 5.978856441069976e-01, 9.121403966424974e-02, -5.951058641555310e-02
1477, 6.452549464922854e-01, 7.126883966851748e+00, 2.964377167836625e-01, -4.747821275099034e-01, 6.798932112038817e-01, -5.426980407968834e-02, -1.330204055174548e-01
1478, 3.514358884689610e-01, 5.180625192339980e+00, 2.498385709131273e-01, -5.640606207387739e-01, 5.366264947067712e-01, 2.917791545949118e-02, 2.447251343575076e-01
1479, 4.248854203769313e-01, 5.271386864176993e+00, 2.569014169120643e-01, -5.823187451757728e-01, 4.760185031094655e-01, 5.146249335094635e-02, 1.503532188852758e-01
1480, 9.795936264120709e-01, 6.049312745820663e+00, 1.015615056170738e-01, -5.394098168267107e-02, 4.625599754064417e-01, 9.079179127506014e-03, -3.688432214272868e-02
1481, 9.432976404871136e-01, 6.631377035987184e+00, 1.229685714429534e-01, 5.291521365115944e-02, 3.299887125827404e-01, -5.875959345353366e-02, -2.462808041444417e-02
1482, 8.498826019104582e-01, 7.001200426891771e+00, 2.427634754114602e-01, -2.078851207728591e-01, 4.996356566875186e-01, -6.982715035448714e-02, -1.666530226174929e-01
1483, 8.376217930875844e-01, 6.722471231842847e+00, 2.404664255711681e-01, -3.323406236952299e-01, 4.953248218016011e-01, -6.501269785839199e-02, -1.702045589627522e-01
1484, 8.030413621608675e-01, 7.231391807102293e+00, 2.633095824337505e-01, -2.360493267788341e-01, 5.268122114414736e-01, -5.550891755788255e-02, -1.591525946498276e-01
1485, 7.770159222498610e-01, 5.451179429082183e+00, 2.263888378022265e-01, -3.615829939556930e-01, 5.554275700453356e-01, 4.674003477063968e-02, -1.472057686183236e-01
1486, 2.739609309281146e-01, 4.615174557272348e+00, 2.220126018492209e-01, -4.398056550427232e-01, 6.399610756250588e-01, -5.518839728689169e-02, 1.731787338732382e-01
1487, 3.936875379167715e-01, 4.714790380409663e+00, 5.804932148706077e-02, -2.547087787141746e-01, 3.841827516759231e-01, 3.961813045786215e-02, -2.304675043032569e-02
1488, 5.265300945046780e-01, 4.961145190543754e+00, 6.817732767500932e-02, -2.257540460420176e-01, 2.629582126808658e-01, 4.290569733677260e-02, 2.395713497650231e-03
1489, 3.303147658139787e-01, 5.231420566027563e+00, 2.492838548331531e-01, -8.069261135338743e-02, 1.258719099933457e-01, 2.491556774812539e-01, 5.280204283450524e-02
1490, 4.761391917427000e-01, 5.377264883143051e+00, 8.283379611656189e-02, -5.468744032925709e-02, 3.181718814787497e-01, 3.319794514535989e-01, -2.441288064101917e-03
1491, 4.120036178913550e-01, 7.292314429001177e+00, 1.509160865529283e-01, -1.314577099262597e-01, 6.096779808883727e-01, -3.679819317395465e-02, -1.707094053316860e-01
1492, 6.152969425959655e-01, 7.305947656765702e+00, 1.514944598084631e-01, -8.501230254280029e-02, 5.303165100515028e-01, -9.850205586068085e-02, -7.472128102668839e-03
1493, 5.515069768713596e-01, 5.413771120597663e+00, 8.437048738746304e-02, -1.711575721181393e-01, 4.936848808804382e-01, 1.091397767927561e-01, 2.317214025563418e-03
1494, 5.123178159641432e-01, 5.290519923419820e+00, 7.991953963447966e-02, -3.821927225789420e-01, 3.664121308056967e-01, 1.508822254581344e-01, 5.917260902526002e-03
1495, 8.458736201047614e-01, 5.916750879767797e+00, 9.917437047767765e-02, 8.092757420501319e-02, 9.432452249610217e-02, 1.814089517727940e-01, -1.871779946394327e-01
1496, 8.393419630682504e-01, 5.811531757198021e+00, 2.184774034269292e-01, -2.549284937180566e-01, 5.891886175008721e-01, 8.839001361008680e-02, 1.716531603919579e-01
1497, 1.010777405006951e+00, 7.204625132212175e+00, 1.848876824201437e-01, -3.014649756661019e-02, 3.490821731066994e-01, -5.978491848926897e-02, -1.361675704191371e-01
1498, 8.481162702224252e-01, 5.998095916993350e+00, 2.201757789380206e-01, -2.485057746620304e-01, 6.665582818756286e-01, 3.923941572544169e-02, 1.008612009219579e-01
1499, 8.800146577292914e-01, 6.310639351707893e+00, 1.126748661428524e-01, -2.872860245859471e-02, 4.795604035950286e-01, 1.643494808786149e-02, -1.195013499166312e-01
1500, 8.021397017473202e-01, 6.330572275412201e+00, 2.418453961154576e-01, -1.258774081996958e-01, 1.651061961473585e-01, -2.203801350275789e-01, 2.483293675278445e-01
1501, 7.826709398913974e-01, 6.117710809680920e+00, 1.071860164163195e-01, 2.473009102394298e-01, 4.311865876342381e-01, 1.059349428333095e-01, -2.695273139115530e-01
1502, 1.047812855355750e+00, 6.331523536571291e+00, 1.079419627028080e-01, 1.691818549907322e-01, 4.212830883979283e-01, -2.572479126827858e-03, -4.361697266646828e-02
1503, 5.037391877703302e-01, 5.366027211600748e+00, 2.595137108245151e-01, -4.747553425299157e-01, 4.521867042692199e-01, 8.078901304316652e-02, 3.366790457584703e-01
1504, 5.572971449588354e-01, 5.463041685896889e+00, 2.595572699723230e-01, -7.824138321941727e-02, 4.484059404945976e-01, 3.022116977776946e-01, 3.806750891370191e-01
1505, 6.079832187024838e-01, 5.435148128598933e+00, 2.542775859841515e-01, -6.408765152616525e-01, 6.151270365436919e-01, 5.896519499171093e-02, -8.212773854178454e-02
1506, 7.137840555548010e-01, 6.644589922270836e+00, 2.712026912984377e-01, -3.703301142509135e-01, 6.330795551175940e-01, -1.056011189111621e-01, 2.734798741861548e-01
1507, 6.961801469403370e-01, 6.581602303767021e+00, 1.248671035418898e-01, -1.269027857905602e-01, 1.428089313428365e-01, -2.820583112091992e-01, 1.484365096227069e-01
1508, 7.053388780939432e-01, 6.735003620614329e+00, 2.752844730523531e-01, -4.918053366569779e-01, 5.259179915450567e-01, -8.519077748759336e-02, 9.171026609787798e-02
1509, 8.775600615804210e-01, 6.129477866079386e+00, 2.134162850355363e-01, -4.732384243745703e-01, 2.910924631013440e-01, -2.419200504085217e-02, -1.042200938712798e-01
1510, 7.860302559207051e-01, 6.502282286915367e+00, 1.207756390760793e-01, -6.421335869347695e-02, 3.732346040797703e-01, -6.434216314513787e-02, -1.009112694162488e-01
1511, 4.478783508856701e-01, 5.115960699560276e+00, 7.321247879582782e-02, -2.262818808811239e-01, 4.589702956285170e-01, 5.766966064715858e-02, 5.703963799923468e-03
1512, 6.391217620630992e-01, 5.512156176771473e+00, 8.746723773303754e-02, -9.301338816332277e-02, 4.313435968186538e-01, 1.967918937422560e-01, -1.375057529151898e-01
1513, 8.106586290010578e-01, 6.483040042801985e+00, 2.431076735337778e-01, -4.527176201524404e-01, 4.782843215773613e-01, -3.684496073745638e-02, -8.293939220406643e-02
1514, 8.314978901071557e-01, 6.098343729132177e+00, 2.276883826651087e-01, 5.036949423687367e-02, 2.974081816903162e-01, 8.202576513830712e-03, 4.909626035950366e-01
1515, 5.626064817706354e-01, 6.722144423164498e+00, 1.310374933047286e-01, 6.602611869625893e-02, 9.316144415945884e-02, -2.289902131476040e-01, 4.303424322274183e-02
1516, 3.708781108245832e-01, 5.205329219840742e+00, 7.527915406888132e-02, -1.325814171660852e-01, 3.625394929154858e-01, 1.382882852313325e-01, -2.541075291818455e-01
1517, 6.996203114530861e-01, 6.697750423535244e+00, 1.289426403988156e-01, -2.815688507594890e-01, 3.232683316533947e-01, -1.263322574427137e-01, -8.575743441701223e-03
1518, 5.728307300899760e-01, 6.457423089343331e+00, 2.867519484191142e-01, 2.002111418132481e-01, 5.141267438542830e-01, -1.728600349063825e-02, 5.109615307477500e-01
1519, 1.040207627177009e+00, 6.491514335595491e+00, 1.580850816693194e-01, -2.246510793827501e-01, 2.482064772374307e-01, -1.029144924743966e-01, -9.758692944842208e-02
1520, 3.665467101458917e-01, 8.807307691869315e+00, 3.825863974642385e-01, -5.109961268859144e-01, 6.255267968805408e-01, 3.118229398418227e-02, 7.937220613647897e-02
1521, 6.239042264469898e-01, 8.720294520801822e+00, 3.655857150058113e-01, -3.017753623554089e-01, 6.531660478756994e-01, 4.279467022352519e-02, -1.114816755648343e-01
1522, 3.295542281780900e-01, 8.619824264216131e+00, 3.711040189115999e-01, -6.074985737725073e-01, 5.096469425150234e-01, 2.330429936938005e-02, 1.802831496849180e-01
1523, 5.513808998293631e-01, 8.974937327077484e+00, 3.862748939544098e-01, -4.124314664409546e-01, 4.956616012890511e-01, -4.555261840332209e-02, 1.655825108417534e-02
1524, 3.425774140650019e-02, 8.820115195877415e+00, 2.638389321133994e-01, 2.763250109796508e-02, 5.932490180956147e-02, 1.708302027546914e-01, -4.398250512651099e-02
1525, 2.969914051205861e-01, 8.492190883675375e+00, 2.084640841927764e-01, -2.595992405062786e-01, 2.459989857938220e-01, 2.800652888122423e-02, -1.179321056400974e-01
1526, 4.188865859370935e-01, 8.778879405869530e+00, 2.256897830790989e-01, -1.094063036342714e-01, 4.216497366117521e-01, 6.313979241405122e-02, -3.700856869430133e-02
1527, 7.001407798294836e-01, 1.018412285515482e+01, 4.170567003964663e-01, -1.874478464777945e-01, 8.342907905782023e-01, 3.207196979936639e-02, 2.404852339016539e-01
1528, 5.752688969165265e-01, 1.035416010362694e+01, 4.470099139987831e-01, -1.089054082203246e-01, 6.454427542716550e-01, -1.201181986002274e-01, 4.196083938611940e-01
1529, 7.352051466517194e-01, 1.025231882204639e+01, 4.110010976985515e-01, -3.170571175642408e-01, 6.719653847764324e-01, 3.587024011287234e-02, -1.918926631274681e-01
1530, 5.140025550943390e-01, 8.320210890178515e+00, 2.020263581073373e-01, -1.956796935875131e-01, 1.637350726420561e-01, -1.653079694261566e-02, -1.068909626632530e-03
1531, 7.223711228961851e-01, 8.482897896621008e+00, 2.086444322255134e-01, -1.399901888933600e-02, 2.800272971643110e-01, 6.069574926998466e-03, -3.534867029169080e-03
1532, 5.030511663682018e-01, 8.571410132789079e+00, 2.152340789082473e-01, -5.779262207851199e-02, 3.656675233185130e-01, -2.124371400969618e-03, -3.772429167133271e-04
1533, 6.700178523540795e-01, 9.316400772706007e+00, 2.531339908077914e-01, -2.621461232012590e-02, 2.616327101922793e-01, 1.011145627751667e-01, -4.157974780002190e-02
1534, 5.366368805725024e-01, 9.337216266799889e+00, 4.043013230726537e-01, -1.432095205421816e-01, 1.262282961291721e-02, -3.086248472578131e-02, -1.499495364479384e-02
1535, 5.824794569453570e-01, 9.188341662795628e+00, 2.473513092649982e-01, -7.786502867436687e-02, 1.895506642150349e-01, 2.144184177446641e-01, -2.078059333778602e-02
1536, 8.184025548317675e-01, 8.471961536174691e+00, 3.070661012511451e-01, -1.715732674980593e-01, 5.936048522519670e-01, 4.085562115998870e-02, -1.761201271005873e-01
1537, 5.259266199250674e-01, 8.423956995364518e+00, 3.630966673796542e-01, -3.786413972761102e-01, 6.287156314967387e-01, 4.828577766882220e-02, -5.814312345675740e-02
1538, 9.411136466485064e-01, 9.281087336122509e+00, 2.944220926889454e-01, -2.506957540427440e-01, 2.213256278353111e-01, 4.590435964726289e-02, -8.397094746918857e-02
1539, 7.873910237136887e-01, 9.251879249379671e+00, 3.513148745616108e-01, -3.815343243915353e-01, 2.715476636076783e-01, 6.044927625456556e-02, -8.260192250531319e-02
1540, 8.415356801360507e-01, 9.469059361576800e+00, 3.416793707347281e-01, -3.011194532976741e-01, 2.056406526156746e-01, 1.933038988519484e-02, -7.182664642545139e-02
1541, 8.193473495121412e-01, 9.900843675273414e+00, 3.684458553923520e-01, -4.038869267200733e-01, 4.225019374536653e-01, 6.141621197242512e-02, -1.925175916612102e-02
1542, 8.962720049563598e-01, 1.010946804315560e+01, 3.474526119511662e-01, -1.838063897123890e-01, 4.458243844629495e-01, 3.831178585063319e-02, -1.700691475489859e-01
1543, 8.909678678627665e-01, 9.738707003813069e+00, 3.338524073390026e-01, -2.787908973716821e-01, 2.403215139479038e-01, 3.453934622565352e-02, -8.931093220184433e-02
1544, 8.470788933246605e-01, 9.013537616851583e+00, 3.200859805353756e-01, -2.987242138286931e-01, 4.474340711164854e-01, 8.326532256112859e-02, -1.414427952817792e-01
1545, 4.404997308274403e-01, 1.044580332812701e+01, 3.135365200434206e-01, -1.395990689948165e-01, 5.338661838638796e-01, -3.891752980377503e-02, -7.346701289787093e-02
1546, 6.847291120808242e-01, 7.769151322887357e+00, 3.117074261852887e-01, -2.919582763839013e-01, 5.569383070240717e-01, 7.807236728086700e-02, -1.133141011811128e-01
1547, 9.231883147297024e-01, 8.708454078090599e+00, 2.772894777975190e-01, -1.003296532279252e-01, 5.159077453647536e-01, 5.845877759519299e-02, -1.780110826351506e-01
1548, 6.307876992585950e-01, 7.715871733975675e+00, 1.695843147552850e-01, -6.140443276030956e-02, 4.367518531778042e-01, -9.232364245021841e-03, -4.197596591473133e-03
1549, 9.642726575048067e-01, 7.711524969790190e+00, 2.186001728257607e-01, -5.333241011401153e-02, 3.261094584369900e-01, 3.307463239544321e-02, -1.175056837542225e-01
1550, 9.124256244150677e-01, 7.985234063724354e+00, 2.509066492079509e-01, -1.329111137810311e-01, 3.716205961907598e-01, 8.019116493634187e-02, -1.285910735734793e-01
1551, 7.215347536646698e-01, 9.728120827336863e+00, 2.739973519886293e-01, 5.142362776376717e-02, 1.492188693380748e-01, 4.803570919621973e-02, -1.155275346800486e-01
1552, 6.810953507715912e-01, 9.534155824828177e+00, 2.644061897526022e-01, -1.580874686357598e-02, 3.066456736984233e-01, 9.524617657427185e-02, -5.423466727087559e-02
1553, 7.762048514321318e-01, 9.665578059476159e+00, 2.699508035420575e-01, -3.207883007029979e-02, 2.238416017636622e-01, 7.662552977089046e-02, 2.786213595951898e-04
1554, 8.729105189786626e-01, 1.027338110448047e+01, 3.002367737090606e-01, 7.367519363860869e-02, 3.384657525096147e-01, -7.278968065345506e-02, -2.981114723982002e-02
1555, 9.085462765441279e-01, 9.723001580021416e+00, 2.703679170654779e-01, 1.027388201211762e-01, 1.775687580346369e-01, 9.047209000436804e-02, -1.147455339898125e-02
1556, 3.574559546374817e-01, 8.886210109831076e+00, 3.856572077056719e-01, -1.781445678651770e-01, 3.087223878736447e-01, 1.949575343783906e-01, 5.086339099859773e-02
1557, 6.266366223216615e-01, 9.032659043359466e+00, 2.387723994812581e-01, -1.764726245903590e-01, 2.212573356197058e-01, 1.714799246146161e-01, 7.118263695065714e-03
1558, 5.104776984880527e-01, 9.058113733626211e+00, 2.408161429465753e-01, 6.282335611493750e-05, 1.219780656343274e-01, 2.408178008919523e-01, -5.057080611773369e-02
1559, 7.882624340965924e-01, 8.252477050656235e+00, 1.956222856915121e-01, 9.828846770193753e-03, 3.053564647857033e-01, 2.162898104477534e-02, -1.096790811501190e-02
1560, 9.517092223837755e-01, 8.400766512070085e+00, 1.998522671533264e-01, 1.367031924123279e-01, 2.840639854729594e-01, 3.944313049464075e-02, -2.021439538734044e-02
1561, 6.723463553988728e-01, 8.040022724256680e+00, 3.263708323309787e-01, -3.334126186107302e-01, 5.005090069241561e-01, 4.930454067603591e-02, -8.694920045791966e-02
1562, 4.367317961552447e-01, 7.884699193698739e+00, 3.417556079439157e-01, -7.221769506700917e-01, 3.777691129848333e-01, 1.465653488139730e-01, 6.219257571468750e-02
1563, 7.442549170536031e-01, 9.962847037326673e+00, 2.859950549451538e-01, 1.606010013751819e-01, -4.327952318152948e-03, 9.784191943393453e-03, 1.411689096285078e-02
1564, 6.639483011379126e-01, 9.338077932025994e+00, 3.867696916757974e-01, -5.036194120977006e-01, 2.841954716479475e-01, 4.945948094623787e-02, -5.898263280970920e-02
1565, 7.051058587866073e-01, 9.560643754503298e+00, 3.879467917286729e-01, -4.664200353873206e-01, 3.378159278209674e-01, 6.751457439191919e-02, -8.723167838665249e-02
1566, 5.532901704319680e-01, 9.459327908088289e+00, 4.083624857703474e-01, -3.796352003140416e-01, 5.778478627773445e-01, -1.054074067703188e-02, 1.277894512107168e-01
1567, 9.333114369522255e-01, 8.596407501872420e+00, 2.108107570183131e-01, 1.097156679365094e-01, 2.253797995428137e-01, 5.901132221003658e-02, -1.496246378182396e-02
1568, 6.573560565431259e-01, 9.155897010800231e+00, 3.797638593844368e-01, -4.106814032657257e-01, 4.102364689363237e-01, 1.822609290748858e-02, -9.275340769731616e-02
1569, 5.431668450541793e-01, 9.502488450126769e+00, 2.640879446784266e-01, -2.117653993135721e-01, 1.957309022609257e-01, 1.261656535014016e-01, -4.076011060598091e-02
1570, 4.319948504360113e-01, 8.143364129618998e+00, 1.924009204331763e-01, -1.007389064629936e-01, 2.202149902436405e-01, -1.980722742136574e-03, -1.110192845854513e-01
1571, 4.751805491061674e-01, 7.891698237528844e+00, 1.794441215020333e-01, -2.089945055578611e-01, 2.272527184538519e-01, -4.496466042052174e-02, -6.096681977444168e-02
1572, 5.906755670774431e-01, 8.094119120706402e+00, 1.898087048109228e-01, -9.126916528451517e-02, 3.230039142061998e-01, -1.164589510744318e-02, -3.149077547201220e-03
1573, 8.279666233369765e-01, 8.044162392005234e+00, 1.841406946556365e-01, 4.691068434257700e-02, 3.336411175983359e-01, 5.367589141276033e-03, -1.742724503373536e-02
1574, 6.837169732824655e-01, 7.903584752362941e+00, 1.787998206001697e-01, -8.395460759832654e-02, 2.791082104892746e-01, -2.137732840676138e-02, -4.296078756515960e-03
1575, 9.199825049793335e-01, 7.809823436370097e+00, 1.702648501115074e-01, 1.097639259985060e-01, 3.745679321158912e-01, -1.749077627632568e-02, -2.852920634683583e-02
1576, 3.967234960420573e-01, 7.825508592460447e+00, 1.752984938749660e-01, -4.164673946417097e-03, 6.318624208623430e-02, 6.490704266706737e-02, -9.964536138194875e-02
1577, 3.980618467454528e-01, 7.687748827480426e+00, 1.680727189793334e-01, -2.118437709239740e-01, 4.699824471773758e-01, 2.304818759925658e-02, -1.080712951779634e-01
1578, 5.783497662805834e-01, 9.163297235727372e+00, 3.920223670689438e-01, -2.032914756951900e-01, 4.475723420452034e-01, -4.027162850723087e-02, 2.579496028960734e-01
1579, 8.872756092328359e-01, 9.994076220677526e+00, 2.852352057552549e-01, -3.668761404880527e-02, 2.470279903973233e-01, -4.840508196933171e-04, -2.028093249403662e-02
1580, 6.857289967388571e-01, 1.032216920126092e+01, 3.056894952978652e-01, 5.533390763479273e-02, 3.793990534076772e-01, -3.734529677009418e-02, -1.099425606842478e-01
1581, 6.317820619712032e-01, 9.623174227326169e+00, 4.054884219309925e-01, -1.516974958353392e-01, 2.973011044856607e-01, 1.945165954614902e-01, 2.903385403945902e-01
1582, 2.774447240284754e-01, 9.514522309486164e+00, 2.617166351895749e-01, 1.946667851472356e-01, 1.140116131553163e-01, 2.580056719397852e-01, 1.672539927325188e-01
1583, 3.398061392005071e-01, 8.302074183300325e+00, 1.993995866302209e-01, -1.209715163495304e-01, 2.241321216930520e-02, -3.482853171243853e-02, 2.807174724574439e-03
1584, 7.212133610541996e-01, 1.018121583067360e+01, 2.977784318978212e-01, 1.196162472081119e-01, 3.066689311679791e-01, -7.806317487232782e-03, -1.114148847036691e-01
1585, 4.654121241193726e-01, 8.184069524141043e+00, 3.551482244632540e-01, -4.984751488139254e-01, 6.265503968547136e-01, 5.573172568814645e-02, 9.826789864045359e-02
1586, 7.038872347633639e-01, 8.248969702297828e+00, 3.293354449357451e-01, -2.376733465266060e-01, 5.697255425257590e-01, 6.242186730855705e-02, -1.165267764674683e-01
1587, 7.993620496168856e-01, 8.135685382679076e+00, 2.986840073870564e-01, -2.229980968272602e-01, 4.431535101566776e-01, 5.449944551970291e-02, -1.364991813141913e-01
1588, 4.090960234634225e-01, 7.692123010590761e+00, 3.326508547390961e-01, -6.811953228589900e-01, 7.837892225758544e-01, 1.171888460789290e-01, 6.339169159124216e-03
1589, 5.749037651702193e-01, 1.041661655498213e+01, 3.119312543197436e-01, 1.120063480988041e-02, 4.413773774385484e-01, -6.877638281617547e-02, -7.418200725347759e-02
